KanbanID,Part No.,Part ID,Create_date
8281895,17201W070G,070G,29/09/2021 9:52
8281896,17201W070G,070G,29/09/2021 9:52
8281897,17201W070G,070G,29/09/2021 9:52
8281898,17201W070G,070G,29/09/2021 9:52
8281899,17201W070G,070G,29/09/2021 9:52
8281900,17201W070G,070G,29/09/2021 9:52
8281901,17201W070G,070G,29/09/2021 9:52
8281902,17201W070G,070G,29/09/2021 9:52
8281903,17201W070G,070G,29/09/2021 9:52
8281904,17201W070G,070G,29/09/2021 9:52
8281905,17201W070G,070G,29/09/2021 9:52
8281906,17201W070G,070G,29/09/2021 9:52
8281907,17201W070G,070G,29/09/2021 9:52
8281908,17201W070G,070G,29/09/2021 9:52
8281909,17201W070G,070G,29/09/2021 9:52
8281910,17201W070G,070G,29/09/2021 9:52
8281911,17201W070G,070G,29/09/2021 9:52
8318856,17201W020P,020P,29/09/2021 9:52
8318857,17201W020P,020P,29/09/2021 9:52
8318863,17201W020P,020P,29/09/2021 9:52
8318864,17201W020P,020P,29/09/2021 9:52
8318865,17201W020P,020P,29/09/2021 9:52
8318866,17201W020P,020P,29/09/2021 9:52
8318867,17201W020P,020P,29/09/2021 9:52
8318868,17201W020P,020P,29/09/2021 9:52
8318869,17201W020P,020P,29/09/2021 9:52
8318870,17201W020P,020P,29/09/2021 9:52
8318871,17201W020P,020P,29/09/2021 9:52
8318872,17201W020P,020P,29/09/2021 9:52
8318873,17201W020P,020P,29/09/2021 9:52
8318874,17201W020P,020P,29/09/2021 9:52
8318875,17201W020P,020P,29/09/2021 9:52
8318876,17201W020P,020P,29/09/2021 9:52
8318877,17201W020P,020P,29/09/2021 9:52
8318878,17201W020P,020P,29/09/2021 9:52
8318879,17201W020P,020P,29/09/2021 9:52
8318880,17201W020P,020P,29/09/2021 9:52
8318881,17201W020P,020P,29/09/2021 9:52
8318882,17201W020P,020P,29/09/2021 9:52
8318883,17201W020P,020P,29/09/2021 9:52
8318884,17201W020P,020P,29/09/2021 9:52
8318885,17201W020P,020P,29/09/2021 9:52
8318886,17201W020P,020P,29/09/2021 9:52
8318887,17201W020P,020P,29/09/2021 9:52
8318888,17201W020P,020P,29/09/2021 9:52
8318889,17201W020P,020P,29/09/2021 9:52
8318890,17201W020P,020P,29/09/2021 9:52
8318933,17201W060P,060P,29/09/2021 9:52
8318934,17201W060P,060P,29/09/2021 9:52
8318935,17201W060P,060P,29/09/2021 9:52
8318936,17201W060P,060P,29/09/2021 9:52
8318937,17201W060P,060P,29/09/2021 9:52
8318938,17201W060P,060P,29/09/2021 9:52
8318939,17201W060P,060P,29/09/2021 9:52
8318940,17201W060P,060P,29/09/2021 9:52
8318941,17201W060P,060P,29/09/2021 9:52
8318942,17201W060P,060P,29/09/2021 9:52
8318943,17201W060P,060P,29/09/2021 9:52
8318944,17201W060P,060P,29/09/2021 9:52
8318945,17201W060P,060P,29/09/2021 9:52
8318946,17201W060P,060P,29/09/2021 9:52
8318947,17201W060P,060P,29/09/2021 9:52
8318948,17201W060P,060P,29/09/2021 9:52
8318949,17201W060P,060P,29/09/2021 9:52
8318950,17201W060P,060P,29/09/2021 9:52
8340012,17201W050G,050G,29/09/2021 9:52
8340013,17201W050G,050G,29/09/2021 9:52
8340014,17201W050G,050G,29/09/2021 9:52
8340015,17201W050G,050G,29/09/2021 9:52
8340016,17201W050G,050G,29/09/2021 9:52
8340017,17201W050G,050G,29/09/2021 9:52
8340018,17201W050G,050G,29/09/2021 9:52
8340019,17201W050G,050G,29/09/2021 9:52
8340020,17201W050G,050G,29/09/2021 9:52
8340021,17201W050G,050G,29/09/2021 9:52
8409030,17201W000P,000P,29/09/2021 9:52
8409031,17201W000P,000P,29/09/2021 9:52
8409032,17201W000P,000P,29/09/2021 9:52
8409033,17201W000P,000P,29/09/2021 9:52
8409034,17201W000P,000P,29/09/2021 9:52
8409035,17201W000P,000P,29/09/2021 9:52
8409036,17201W000P,000P,29/09/2021 9:52
8409037,17201W000P,000P,29/09/2021 9:52
8409038,17201W000P,000P,29/09/2021 9:52
8409039,17201W000P,000P,29/09/2021 9:52
8409040,17201W000P,000P,29/09/2021 9:52
8409041,17201W000P,000P,29/09/2021 9:52
8409042,17201W000P,000P,29/09/2021 9:52
8409043,17201W000P,000P,29/09/2021 9:52
8409044,17201W000P,000P,29/09/2021 9:52
8409045,17201W000P,000P,29/09/2021 9:52
8409046,17201W000P,000P,29/09/2021 9:52
8409047,17201W000P,000P,29/09/2021 9:52
8409048,17201W000P,000P,29/09/2021 9:52
8409049,17201W000P,000P,29/09/2021 9:52
8409050,17201W000P,000P,29/09/2021 9:52
8409051,17201W000P,000P,29/09/2021 9:52
8409052,17201W000P,000P,29/09/2021 9:52
8409053,17201W000P,000P,29/09/2021 9:52
8409054,17201W000P,000P,29/09/2021 9:52
8409055,17201W000P,000P,29/09/2021 9:52
8409056,17201W000P,000P,29/09/2021 9:52
8409057,17201W000P,000P,29/09/2021 9:52
8409058,17201W000P,000P,29/09/2021 9:52
8409059,17201W000P,000P,29/09/2021 9:52
8636114,XX1700B892,892,29/09/2021 9:52
8636115,XX1700B892,892,29/09/2021 9:52
8636116,XX1700B892,892,29/09/2021 9:52
8636117,XX1700B892,892,29/09/2021 9:52
8636118,XX1700B892,892,29/09/2021 9:52
8636119,XX1700B892,892,29/09/2021 9:52
8636120,XX1700B892,892,29/09/2021 9:52
8636121,XX1700B892,892,29/09/2021 9:52
8636122,XX1700B892,892,29/09/2021 9:52
8636123,XX1700B892,892,29/09/2021 9:52
8636124,XX1700B892,892,29/09/2021 9:52
8636125,XX1700B892,892,29/09/2021 9:52
8636126,XX1700B892,892,29/09/2021 9:52
8636127,XX1700B892,892,29/09/2021 9:52
8636128,XX1700B892,892,29/09/2021 9:52
8636129,XX1700B892,892,29/09/2021 9:52
8636130,XX1700B892,892,29/09/2021 9:52
8636131,XX1700B892,892,29/09/2021 9:52
8636132,XX1700B892,892,29/09/2021 9:52
8636133,XX1700B892,892,29/09/2021 9:52
8636134,XX1700B892,892,29/09/2021 9:52
8663627,17201W070G,070G,29/09/2021 9:52
8663628,17201W070G,070G,29/09/2021 9:52
8663629,17201W070G,070G,29/09/2021 9:52
8663630,17201W070G,070G,29/09/2021 9:52
8663631,17201W070G,070G,29/09/2021 9:52
8663632,17201W070G,070G,29/09/2021 9:52
8663633,17201W070G,070G,29/09/2021 9:52
8663634,17201W070G,070G,29/09/2021 9:52
8663635,17201W070G,070G,29/09/2021 9:52
8663636,17201W070G,070G,29/09/2021 9:52
8663637,17201W070G,070G,29/09/2021 9:52
8663638,17201W070G,070G,29/09/2021 9:52
8663639,17201W070G,070G,29/09/2021 9:52
8663640,17201W070G,070G,29/09/2021 9:52
8663641,17201W070G,070G,29/09/2021 9:52
8663642,17201W070G,070G,29/09/2021 9:52
8663643,17201W070G,070G,29/09/2021 9:52
8663644,17201W070G,070G,29/09/2021 9:52
8663645,17201W070G,070G,29/09/2021 9:52
8663646,17201W070G,070G,29/09/2021 9:52
8663647,17201W070G,070G,29/09/2021 9:52
8663648,17201W070G,070G,29/09/2021 9:52
8663649,17201W070G,070G,29/09/2021 9:52
8663650,17201W070G,070G,29/09/2021 9:52
8663651,17201W070G,070G,29/09/2021 9:52
8663652,17201W070G,070G,29/09/2021 9:52
8663653,17201W070G,070G,29/09/2021 9:52
8663654,17201W070G,070G,29/09/2021 9:52
8663655,17201W070G,070G,29/09/2021 9:52
8663656,17201W070G,070G,29/09/2021 9:52
8663657,17201W070G,070G,29/09/2021 9:52
8663658,17201W070G,070G,29/09/2021 9:52
8663659,17201W070G,070G,29/09/2021 9:52
8663660,17201W070G,070G,29/09/2021 9:52
8663661,17201W070G,070G,29/09/2021 9:52
8663662,17201W070G,070G,29/09/2021 9:52
8663663,17201W070G,070G,29/09/2021 9:52
8663664,17201W070G,070G,29/09/2021 9:52
8663665,17201W070G,070G,29/09/2021 9:52
8663666,17201W070G,070G,29/09/2021 9:52
8663667,17201W070G,070G,29/09/2021 9:52
8663668,17201W070G,070G,29/09/2021 9:52
8663669,17201W070G,070G,29/09/2021 9:52
8663670,17201W070G,070G,29/09/2021 9:52
8663671,17201W070G,070G,29/09/2021 9:52
8663672,17201W070G,070G,29/09/2021 9:52
8663673,17201W070G,070G,29/09/2021 9:52
8663674,17201W070G,070G,29/09/2021 9:52
8663675,17201W070G,070G,29/09/2021 9:52
8663676,17201W070G,070G,29/09/2021 9:52
8663677,17201W070G,070G,29/09/2021 9:52
8663678,17201W070G,070G,29/09/2021 9:52
8663679,17201W070G,070G,29/09/2021 9:52
8663680,17201W070G,070G,29/09/2021 9:52
8663681,17201W070G,070G,29/09/2021 9:52
8663682,17201W070G,070G,29/09/2021 9:52
8663683,17201W070G,070G,29/09/2021 9:52
8663684,17201W070G,070G,29/09/2021 9:52
8663685,17201W070G,070G,29/09/2021 9:52
8663686,17201W070G,070G,29/09/2021 9:52
8663687,17201W070G,070G,29/09/2021 9:52
8663688,17201W070G,070G,29/09/2021 9:52
8663689,17201W070G,070G,29/09/2021 9:52
8663690,17201W070G,070G,29/09/2021 9:52
8663691,17201W070G,070G,29/09/2021 9:52
8663692,17201W070G,070G,29/09/2021 9:52
8663693,17201W070G,070G,29/09/2021 9:52
8663694,17201W070G,070G,29/09/2021 9:52
8663695,17201W070G,070G,29/09/2021 9:52
8863536,X1700B478V,478,29/09/2021 9:52
8863537,X1700B478V,478,29/09/2021 9:52
8863538,X1700B478V,478,29/09/2021 9:52
8981339,17201W020PG,020G,29/09/2021 9:52
8981340,17201W020PG,020G,29/09/2021 9:52
8981341,17201W020PG,020G,29/09/2021 9:52
8981342,17201W020PG,020G,29/09/2021 9:52
8981343,17201W020PG,020G,29/09/2021 9:52
8981344,17201W020PG,020G,29/09/2021 9:52
8981345,17201W020PG,020G,29/09/2021 9:52
8981346,17201W020PG,020G,29/09/2021 9:52
8981347,17201W020PG,020G,29/09/2021 9:52
8981348,17201W020PG,020G,29/09/2021 9:52
8981349,17201W020PG,020G,29/09/2021 9:52
8981350,17201W020PG,020G,29/09/2021 9:52
8981351,17201W020PG,020G,29/09/2021 9:52
8981352,17201W020PG,020G,29/09/2021 9:52
8981353,17201W020PG,020G,29/09/2021 9:52
8981354,17201W020PG,020G,29/09/2021 9:52
8981355,17201W020PG,020G,29/09/2021 9:52
8981356,17201W020PG,020G,29/09/2021 9:52
8981357,17201W020PG,020G,29/09/2021 9:52
8981358,17201W020PG,020G,29/09/2021 9:52
8981359,17201W020PG,020G,29/09/2021 9:52
